X,Y,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY,weight
10.7110840349002,53.8621848670437,6483,1,0,3,0,2018,11,14,2,3,5,2,0,1,1,0,0,0,0,0,612525.8304,5969545.5945,40
10.6781432690702,53.8795189349032,6490,1,0,3,0,2018,12,18,6,3,2,6,2,0,1,0,1,0,0,1,610314.1105,5971422.1434,40
10.6595839995636,53.8789646968944,6503,1,0,3,0,2018,12,7,5,3,5,3,1,0,1,0,0,0,0,1,609095.6493,5971331.7773,40
10.5982474978486,53.8244336303967,6514,1,0,3,0,2018,11,15,7,2,5,2,0,1,1,0,0,0,0,0,605200.589,5965172.878,70
10.6740253923755,53.8670089816484,6538,1,0,3,0,2018,12,12,6,3,2,6,0,0,1,0,0,0,0,1,610076.2933,5970024.0925,40
10.6524690628956,53.8501028365343,6555,1,0,3,0,2018,10,9,1,3,0,7,0,1,0,0,0,0,0,1,608702.783,5968110.1497,40
10.6413764974395,53.8516983918772,6556,1,0,3,0,2018,12,5,4,3,0,3,2,1,1,0,0,0,0,2,607969.0452,5968270.7058,40
10.6880970419742,53.8347101415228,6590,1,0,3,0,2018,11,21,2,2,8,1,2,0,1,0,0,0,0,0,611087.0055,5966453.0016,70
10.674982902528,53.8661417219177,6600,1,0,3,0,2018,12,18,6,3,2,2,2,0,1,0,0,0,0,0,610141.5279,5969929.1019,40
10.6917755760664,53.8585070298765,6615,1,0,3,0,2018,10,16,3,3,0,3,0,1,0,0,0,1,0,1,611265.922,5969106.002,40
10.8757469265943,53.9541890537158,6618,1,0,3,0,2018,10,10,1,3,5,2,0,0,1,0,1,0,0,0,623082.5636,5980053.9889,40
10.7499357942762,53.8960298103362,6626,1,0,3,0,2018,11,15,5,3,8,1,1,0,1,0,0,0,0,1,614987.6798,5973372.9232,40
10.6789526830111,53.8619239533746,6631,1,0,3,0,2018,11,21,4,3,4,6,2,1,0,0,0,0,0,0,610413.6525,5969466.0747,40
10.6428114262873,53.8500733251578,6637,1,0,3,0,2018,11,0,6,3,5,2,2,0,1,0,0,0,0,1,608067.613,5968092.112,40
10.8719005874163,53.9546331354711,6640,1,0,3,0,2018,10,12,5,2,8,1,0,1,0,0,0,0,0,0,622828.8971,5980096.7136,70
10.653587988582,53.8850768397849,6644,1,0,3,0,2018,12,7,6,3,5,2,0,1,1,0,0,0,0,1,608685.6681,5972002.5102,40
10.7202204981215,53.8217788423592,6645,1,0,53,41,2018,11,16,3,3,0,5,1,0,1,0,1,0,0,1,613235.6076,5965065.267,40
10.7354473582134,53.9170478076833,6656,1,0,55,35,2018,10,19,5,3,5,2,2,0,1,0,0,0,0,0,613978.495,5975687.631,40
10.7289348419403,53.8651571746233,6659,1,0,3,0,2018,12,11,5,2,6,4,0,0,1,1,0,0,0,0,613691.5829,5969904.7081,70
10.6797870326528,53.8829182189946,6661,1,0,3,0,2018,10,6,3,1,5,2,2,0,1,0,1,0,0,0,610413.197,5971802.8506,100
10.7027103422916,53.851233269511,6662,1,0,3,0,2018,12,19,5,2,5,2,2,1,1,0,0,0,0,1,612004.4473,5968314.0555,70
10.7116531728193,53.8371944364284,6666,1,0,3,0,2018,10,10,2,3,2,6,0,0,1,0,0,0,0,0,612630.3355,5966766.4967,40
10.7210819280854,53.825036528763,6672,1,0,3,0,2018,10,8,4,3,5,3,0,1,1,0,0,0,0,0,613283.5175,5965429.0334,40
10.6772506302655,53.8663912982278,6686,1,0,3,0,2018,10,9,3,3,2,2,0,0,1,0,1,0,0,0,610289.9769,5969960.3895,40
10.7177738715844,53.8642070565681,6688,1,0,3,0,2018,11,15,2,3,5,3,0,1,1,0,0,0,0,1,612960.285,5969781.182,40
10.6939969718016,53.8575905016972,6712,1,0,3,0,2018,10,10,3,3,3,6,0,0,1,0,0,0,1,1,611414.4425,5969007.5313,40
10.8047056198617,53.9126587336501,6721,1,0,3,0,2018,12,17,7,2,6,4,2,0,1,1,0,0,0,1,618539.132,5975312.9736,70
10.8348862528019,53.9327901438427,6725,1,0,3,0,2018,10,14,5,3,5,2,0,0,1,0,0,0,0,0,620463.308,5977603.317,40
10.6780777002538,53.8797530604482,6731,1,0,3,0,2018,12,12,2,3,4,6,0,0,1,0,0,0,0,0,610309.1843,5971448.0864,40
10.6918210198898,53.8584695005162,6742,1,0,3,0,2018,11,12,3,3,5,2,0,1,1,0,0,0,0,1,611269.0101,5969101.8984,40
10.6663062783232,53.8763355044966,6759,1,0,3,0,2018,11,16,6,3,5,3,2,0,1,0,0,0,1,0,609544.385,5971049.658,40
10.8571981203071,53.9572771961063,6801,1,0,3,0,2018,11,16,1,3,5,2,1,1,1,0,0,0,0,0,621856.5548,5980365.4528,40
10.7080793469573,53.8748324388082,6832,1,0,3,0,2018,12,7,2,3,5,2,2,1,1,0,0,0,0,1,612294.3648,5970947.7858,40
10.6749736448731,53.8661296176263,6837,1,0,3,0,2018,12,16,6,3,2,6,2,0,1,0,0,0,0,1,610140.951,5969927.741,40
10.6758967702999,53.8486048132513,6847,1,0,3,0,2018,12,15,3,3,5,2,0,1,1,0,0,0,0,0,610247.7099,5967979.6566,40
10.7131272500761,53.8637443950008,6869,1,0,3,0,2018,11,7,2,3,6,4,0,0,1,1,0,0,0,1,612655.9955,5969722.3241,40
10.6865125122436,53.8495968160909,6911,1,0,3,0,2018,11,17,3,3,5,3,2,0,1,0,0,0,0,1,610943.3745,5968106.5593,40
10.6761061314529,53.8584787403143,6929,1,0,3,0,2018,10,16,4,3,3,6,0,0,1,0,1,0,0,0,610235.5267,5969078.3902,40
10.6095701253382,53.8575062337026,6950,1,0,3,0,2018,11,5,3,3,7,7,2,0,1,0,0,1,1,0,605862.3438,5968868.8576,40
10.7437397349346,53.9127470410223,6982,1,0,3,0,2018,11,6,7,2,1,5,1,0,1,0,0,1,0,1,614534.8305,5975222.5664,70
10.6899832668007,53.8981914544431,6983,1,0,3,0,2018,12,0,1,3,0,1,2,1,0,0,0,0,0,1,611042.8421,5973517.8257,40
10.7059977305955,53.8837431288757,7003,1,0,3,0,2018,12,15,7,3,5,7,0,0,1,0,0,0,0,1,612133.6768,5971935.7456,40
10.7053880564361,53.913780546221,7023,1,0,55,4,2018,11,17,7,3,2,6,2,0,1,0,0,0,0,0,612013.2238,5975276.2509,40
10.7079379294462,53.8466397604587,7043,1,0,3,0,2018,11,15,6,3,0,5,0,0,1,0,1,0,0,0,612360.5908,5967811.3275,40
10.6671007271343,53.8641333200693,7045,1,0,3,0,2018,10,12,7,3,0,7,0,1,0,0,0,0,0,0,609628.5175,5969693.4688,40
10.6761897513882,53.8583813264129,7051,1,0,3,0,2018,10,8,3,3,5,2,0,0,1,0,0,0,0,1,610241.2819,5969067.6835,40
10.6623783186716,53.8534217675271,7055,1,0,3,0,2018,10,13,1,3,5,3,0,1,1,0,0,0,0,0,609345.9262,5968494.5883,40
10.6907229559,53.8844533973549,7065,1,0,3,0,2018,10,16,5,3,2,6,0,0,1,0,1,0,0,0,611127.8849,5971990.7123,40
10.6670609116557,53.8702727850959,7067,1,0,3,0,2018,11,7,4,3,5,3,0,1,1,0,0,0,0,0,609609.8455,5970376.384,40
10.6667805462271,53.8702751012117,7071,1,0,3,0,2018,12,14,2,3,2,6,0,0,1,0,0,0,0,0,609591.4069,5970376.2084,40
10.6587464635759,53.878370509582,7080,1,0,3,0,2018,12,7,5,2,2,6,1,0,1,0,0,1,0,1,609042.1433,5971264.3894,70
10.64729700125,53.8502225819789,7093,1,0,3,0,2018,11,6,5,3,5,3,2,1,1,0,0,0,0,1,608362.2734,5968115.5581,40
10.6802033136553,53.84977923308,7095,1,0,3,0,2018,12,15,3,3,5,7,1,0,1,0,1,0,0,1,610527.8938,5968117.0038,40
10.6624238100024,53.8692512615255,7099,1,0,3,0,2018,10,12,7,3,5,3,0,1,1,0,0,0,0,0,609307.6443,5970255.5894,40
10.7082585112047,53.8756819592546,7111,1,0,3,0,2018,12,11,6,3,5,2,0,0,1,0,0,0,0,1,612303.866,5971042.5728,40
10.6789524381483,53.8798471295196,7121,1,0,3,0,2018,11,17,4,3,5,2,2,1,0,0,0,0,1,0,610366.4328,5971459.912,40
10.6888049939937,53.8551735143313,7125,1,0,3,0,2018,12,15,3,3,5,7,0,0,1,0,1,0,0,1,611079.3971,5968730.5158,40
10.6753384652857,53.8735952469905,7129,1,0,3,0,2018,10,20,3,3,5,2,2,0,1,0,0,0,0,1,610145.319,5970758.811,40
10.699856698925,53.8630687897554,7130,1,0,3,0,2018,12,6,5,3,5,3,2,1,1,0,0,0,0,1,611785.1977,5969626.172,40
10.6744838450939,53.8663679997939,7131,1,0,3,0,2018,11,18,2,3,5,3,2,1,1,0,0,0,0,1,610108.12,5969953.499,40
10.6738272320415,53.8633568164205,7149,1,0,3,0,2018,12,8,4,3,5,2,0,1,1,0,0,0,0,1,610072.8528,5969617.5052,40
10.7265342831718,53.864890973787,7153,1,0,3,0,2018,10,17,2,2,5,2,2,1,1,0,0,0,0,1,613534.462,5969871.25,70
10.6643877785385,53.8753202917276,7166,1,0,3,0,2018,11,14,4,3,5,2,0,1,1,0,0,0,0,0,609420.9227,5970933.7601,40
10.6865152353604,53.849600982117,7180,1,0,3,0,2018,12,16,4,3,5,3,2,0,1,0,0,0,1,1,610943.5426,5968107.027,40
10.6625899156585,53.8770578724561,7205,1,0,3,0,2018,12,2,4,3,5,3,2,1,1,0,0,0,0,0,609298.205,5971124.283,40
10.7353554305466,53.8555882618431,7208,1,0,3,0,2018,12,8,6,3,0,3,2,1,0,0,1,0,0,1,614139.7945,5968850.5503,40
10.6939834446897,53.8829361727744,7209,1,0,3,0,2018,11,21,3,3,2,2,2,0,1,0,0,0,0,0,611346.2037,5971827.0455,40
10.6273983430501,53.8604618643985,7223,1,0,3,0,2018,12,7,5,3,2,6,1,0,1,0,0,0,0,1,607027.2767,5969224.4077,40
10.6160481266963,53.8891378518134,7226,1,0,3,0,2018,12,7,5,3,4,6,1,0,1,0,0,0,0,1,606208.184,5972397.393,40
10.673934883808,53.8672575601701,7237,1,0,3,0,2018,10,15,3,2,3,6,0,0,1,0,0,0,0,0,610069.6897,5970051.6048,70
10.6738290351534,53.8633617164985,7240,1,0,3,0,2018,11,14,5,3,2,6,0,1,1,0,0,0,0,0,610072.9585,5969618.0531,40
10.6847550301807,53.8877274727314,7253,1,0,3,0,2018,10,18,3,3,3,6,0,0,1,0,0,1,0,0,610727.0051,5972345.5965,40
10.6633785135691,53.8750981797848,7261,1,0,3,0,2018,10,11,6,3,2,6,0,0,1,0,0,0,0,1,609355.1564,5970907.4948,40
10.6839700656667,53.8466439103218,7275,1,0,3,0,2018,12,6,6,3,5,2,2,0,1,0,0,0,0,1,610783.938,5967774.096,40
10.6743570283575,53.8665957735601,7292,1,0,3,0,2018,11,17,2,2,6,4,2,0,1,1,0,0,0,0,610099.1835,5969978.6405,70
10.6681387781418,53.8768398190746,7319,1,0,3,0,2018,10,12,1,3,5,3,0,1,1,0,0,0,0,1,609663.525,5971108.592,40
10.739564760714,53.8716078130329,7330,1,0,3,0,2018,11,15,6,3,0,7,0,0,0,0,0,0,1,0,614372.92,5970639.3841,40
10.6580886622906,53.8776747233155,7348,1,0,3,0,2018,12,17,4,2,2,6,2,0,1,0,0,0,0,1,609000.7145,5971185.9761,70
10.7063073784751,53.8866360722574,7349,1,0,3,0,2018,10,6,6,3,5,2,2,1,1,0,0,0,0,0,612146.2832,5972258.0559,40
10.6701908551488,53.8699957428226,7354,1,0,3,0,2018,11,17,7,3,6,4,2,1,0,1,0,0,0,1,609816.3485,5970350.4065,40
10.8238074788904,53.9296998867219,7388,1,0,3,0,2018,11,1,2,2,2,6,2,0,1,0,0,1,0,0,619744.8917,5977240.7749,70
10.6839218741224,53.8468597606787,7420,1,0,3,0,2018,11,19,7,2,5,3,2,1,1,0,0,0,0,0,610780.1979,5967798.0326,70
10.6746122502295,53.8660446790609,7423,1,0,3,0,2018,11,10,5,3,5,2,0,1,1,0,0,0,0,1,610117.412,5969917.731,40
10.6827364114528,53.851098210554,7441,1,0,3,0,2018,12,18,7,3,0,3,2,0,1,0,1,0,0,1,610691.032,5968267.6805,40
10.6630006718263,53.8692293583434,7492,1,0,3,0,2018,11,7,2,3,5,3,2,1,1,0,0,0,0,0,609345.628,5970254.042,40
10.7423618469463,53.8719603378746,7494,1,0,3,0,2018,10,17,7,3,5,2,0,1,1,0,0,0,0,0,614555.8421,5970683.1142,40
10.7119256354318,53.8697986126863,7516,1,0,3,0,2018,11,13,1,3,2,6,0,0,1,0,0,0,0,0,612560.7268,5970393.905,40
10.640490054472,53.8693423409092,7529,1,0,3,0,2018,11,18,5,3,0,1,2,1,0,0,0,0,0,1,607865.3429,5970232.141,40
10.6918511524839,53.8583637558384,7531,1,0,3,0,2018,12,17,3,3,2,6,2,0,1,0,0,0,0,1,611271.2723,5969090.1823,40
10.8428189908235,53.9349267245196,7534,1,0,3,0,2018,11,19,4,2,9,1,2,0,1,0,0,0,0,1,620977.869,5977854.5077,70
10.6643419874448,53.8753700216499,7537,1,0,3,0,2018,10,18,2,3,2,2,1,0,1,0,0,0,0,0,609417.7827,5970939.2216,40
10.8601840971927,53.9621880486216,7540,1,0,3,0,2018,11,19,6,3,5,2,2,1,1,0,0,0,0,0,622038.1064,5980916.8848,40
10.6622361017956,53.8691674103206,7550,1,0,3,0,2018,11,17,3,3,6,4,2,0,1,1,0,0,0,0,609295.5218,5970245.9722,40
10.6840855255626,53.8462524269468,7561,1,0,3,0,2018,10,14,2,3,2,6,0,0,1,0,0,0,0,0,610792.567,5967730.7265,40
10.7831950717932,53.9018153412064,7566,1,0,3,0,2018,10,11,3,2,2,2,0,0,1,0,0,0,1,0,617156.7329,5974070.972,70
10.6800687435693,53.8431528438595,7567,1,0,3,0,2018,12,16,5,3,5,3,1,1,1,0,0,0,0,1,610536.5,5967379.654,40
10.6572959474003,53.842529186406,7574,1,0,3,0,2018,10,15,2,2,5,2,0,0,1,0,0,0,0,0,609039.9613,5967275.0372,70
10.6738098937166,53.8633061600362,7579,1,0,3,0,2018,10,17,2,3,5,2,0,1,1,0,0,0,0,0,610071.8457,5969611.8431,40
10.6409595542754,53.8179137244623,7596,1,0,3,0,2018,10,15,2,3,5,3,0,1,1,0,0,0,0,0,608028.544,5964511.744,40
10.6914010851279,53.8582685553524,7609,1,0,3,0,2018,12,13,2,3,5,2,0,1,1,0,0,0,0,1,611241.927,5969078.886,40
10.8599472920506,53.9622364147688,7613,1,0,3,0,2018,12,13,4,3,5,2,0,0,1,0,0,0,0,1,622022.4311,5980921.8572,40
10.6595835800431,53.8434309979987,7616,1,0,3,0,2018,11,5,5,3,5,2,2,1,0,0,0,0,1,1,609188.114,5967378.876,40
10.6976509381379,53.8641211516118,7650,1,0,3,0,2018,11,13,3,3,5,7,0,0,1,0,0,0,1,1,611637.3542,5969739.766,40
10.6642589305195,53.8670255232104,7657,1,0,3,0,2018,12,15,7,3,5,3,0,0,1,0,0,0,0,1,609434.1071,5970010.8197,40
10.6817659479049,53.8980881094964,7664,1,0,3,0,2018,12,8,5,3,1,5,1,0,1,0,1,0,0,1,610503.2312,5973493.4904,40
10.8206717233634,53.925563893523,7709,1,0,3,0,2018,10,14,1,3,5,2,0,1,1,0,0,0,0,0,619550.8513,5976775.3851,40
10.691587400187,53.8841642016953,7731,1,0,3,0,2018,10,14,6,3,3,6,0,0,1,0,0,0,0,1,611185.4656,5971959.8962,40
10.6642041471994,53.8804246983702,7740,1,0,3,0,2018,12,17,2,3,5,3,2,0,1,0,0,0,0,1,609395.525,5971501.311,40
10.6939234640834,53.8831203262816,7742,1,0,3,0,2018,10,12,1,2,0,1,0,1,0,0,0,0,0,0,611341.7721,5971847.4372,70
10.6601609308889,53.8861589618684,7750,1,0,3,0,2018,10,11,5,3,2,2,0,0,1,0,0,0,0,0,609114.8337,5972132.9843,40
10.6918466496926,53.8583434738025,7755,1,0,3,0,2018,12,1,3,3,5,3,2,1,1,0,0,0,0,1,611271.03,5969087.919,40
10.7095310311773,53.8727615296016,7775,1,0,3,0,2018,10,17,1,3,5,2,0,1,1,0,0,0,0,0,612395.348,5970719.7111,40
10.6743867297126,53.8661972641137,7777,1,0,3,0,2018,11,11,2,2,3,6,0,1,0,0,0,1,0,0,610102.183,5969934.355,70
10.8031822536832,53.9056674144282,7783,1,0,3,0,2018,11,19,1,3,1,5,2,0,1,0,0,0,0,0,618458.8677,5974532.6991,40
10.674983024441,53.8661418802252,7789,1,0,3,0,2018,12,15,4,3,5,3,0,1,1,0,0,0,0,0,610141.5355,5969929.1197,40
10.711652701132,53.8707119012659,7790,1,0,3,0,2018,11,15,7,3,1,5,0,0,1,0,0,0,1,1,612540.3306,5970495.0688,40
10.6625653690518,53.8692402534962,7794,1,0,3,0,2018,11,8,7,2,5,3,0,1,1,0,0,0,0,0,609316.98,5970254.583,70
10.6745516816256,53.8660625491539,7817,1,0,3,0,2018,10,8,1,3,5,3,0,0,1,0,1,0,0,1,610113.3826,5969919.6249,40
10.6624170170477,53.8692482273703,7825,1,0,3,0,2018,11,18,2,3,5,3,2,1,1,0,0,0,0,0,609307.2056,5970255.2414,40
10.6655932346336,53.8845686609095,7827,1,0,3,0,2018,10,15,7,3,3,6,0,0,1,0,0,0,0,0,609475.9995,5971964.4456,40
10.662622993462,53.8770292095043,7831,1,0,3,0,2018,12,21,7,3,5,3,2,0,1,0,0,0,0,0,609300.4541,5971121.1454,40
10.6642041471994,53.8804246983702,7833,1,0,3,0,2018,12,16,6,3,5,3,0,0,1,0,0,0,0,0,609395.525,5971501.311,40
10.6631704994403,53.8166759410127,7845,1,0,3,0,2018,12,2,5,3,8,7,2,0,1,0,0,1,1,1,609493.8507,5964408.0861,40
10.8727741184385,53.9545243633614,7859,1,0,3,0,2018,11,16,5,3,1,7,2,0,1,0,0,0,1,1,622886.5294,5980086.1285,40
10.6842851414081,53.8967889349066,7869,1,0,3,0,2018,11,15,2,3,0,3,0,0,1,0,1,0,0,1,610672.1781,5973352.8945,40
10.6611335810008,53.8816726786806,7887,1,0,3,0,2018,12,18,1,3,2,3,2,0,1,0,0,0,0,1,609190.448,5971635.409,40
10.7210889529396,53.8250249808425,7896,1,0,3,0,2018,12,8,4,3,5,3,0,1,1,0,0,0,0,2,613284.011,5965427.76,40
10.7354362494671,53.9168308703047,7907,1,0,55,35,2018,11,11,6,3,3,2,0,0,1,0,0,1,0,0,613978.3564,5975663.4803,40
10.6274653740685,53.8647300177752,7939,1,0,3,0,2018,11,7,3,3,3,6,0,0,1,0,0,1,0,0,607020.7898,5969699.3165,40
10.6754459588195,53.8485731256898,7954,1,0,3,0,2018,10,19,3,3,3,6,2,0,1,0,1,0,0,1,610218.1394,5967975.4311,40
10.7223352082238,53.8738042564825,7957,1,0,3,0,2018,10,11,1,2,5,3,0,0,1,0,1,0,0,0,613234.2812,5970856.0749,70
10.6624311071635,53.869438807734,7965,1,0,3,0,2018,11,12,5,3,0,1,0,0,0,0,1,0,0,1,609307.635,5970276.464,40
10.6733194341692,53.8613334478488,7975,1,0,3,0,2018,11,7,6,3,2,2,1,0,1,0,0,0,0,0,610044.7727,5969391.6307,40
10.6733467758034,53.8676460033219,7979,1,0,3,0,2018,12,7,4,3,3,6,0,1,0,0,0,0,0,0,610030.0024,5970093.9041,40
10.8036019567923,53.9138141719971,7981,1,0,3,0,2018,11,14,5,3,5,3,0,1,1,0,0,0,0,0,618463.3762,5975439.6618,40
10.6657812638096,53.8738467954247,7982,1,0,3,0,2018,12,8,6,3,2,2,0,0,1,0,0,0,0,1,609516.3764,5970771.9936,40
10.6642989379545,53.8754167758417,7984,1,0,3,0,2018,11,17,3,2,5,2,2,1,1,0,0,0,0,0,609414.8307,5970944.3563,70
10.6726368035166,53.8949694491285,8019,1,0,3,0,2018,12,14,1,2,2,6,0,0,1,0,0,0,0,0,609911.623,5973132.3678,70
10.8012271983993,53.9137432862466,8025,1,0,3,0,2018,12,14,3,3,6,3,0,0,1,1,0,0,0,0,618307.6145,5975427.8101,40
10.6750084967469,53.86618101998,8029,1,0,3,0,2018,10,15,3,3,5,2,0,0,1,0,0,0,0,0,610143.1075,5969933.5133,40
10.7345177334866,53.8569526640233,8030,1,0,3,0,2018,12,14,5,3,5,3,0,1,1,0,0,0,0,1,614080.99,5969000.982,40
10.7080917561869,53.8738723913785,8031,1,0,3,0,2018,11,9,2,3,2,6,0,0,1,0,0,0,0,1,612297.753,5970841.0068,40
10.6676148769664,53.8932801507343,8048,1,0,3,0,2018,12,12,4,3,5,3,0,0,1,0,1,0,0,1,609586.073,5972936.67,40
10.6945127673813,53.8759505069555,8051,1,0,3,0,2018,11,16,5,3,5,3,2,1,1,0,0,0,0,0,611399.5637,5971050.7674,40
10.6759823910122,53.8486097640318,8055,1,0,3,0,2018,10,10,3,2,5,3,0,0,1,0,0,0,0,1,610253.3289,5967980.3404,70
10.6404281892309,53.8427373905405,8068,1,0,3,0,2018,10,15,5,3,2,2,0,0,1,0,0,0,0,0,607929.7226,5967272.4071,40
10.7467581287041,53.8580145064953,8073,1,0,3,0,2018,12,12,2,2,6,4,0,0,1,1,0,0,0,1,614883.0687,5969138.8586,70
10.6745182272145,53.8603666486561,8079,1,0,3,0,2018,12,16,4,3,3,7,2,0,1,0,0,0,0,1,610126.1429,5969285.9411,40
10.6595123502133,53.8738233112421,8086,1,0,3,0,2018,10,8,5,3,1,5,1,0,1,0,0,0,0,1,609104.3245,5970759.7189,40
10.833969518792,53.9395865050308,8090,1,0,3,0,2018,12,23,1,2,2,6,2,0,1,0,0,0,0,1,620383.5602,5978357.7987,70
10.8599241241294,53.9622764771286,8130,1,0,3,0,2018,12,10,5,3,5,3,0,0,1,0,0,0,0,1,622020.7943,5980926.2739,40
10.6747618053805,53.8660449990966,8136,1,0,3,0,2018,10,17,7,3,5,3,0,1,1,0,0,0,0,0,610127.2446,5969917.9988,40
10.6913999485824,53.8585614784834,8160,1,0,3,0,2018,11,19,6,3,5,2,2,1,1,0,0,0,0,0,611241.0752,5969111.4699,40
10.6929580240168,53.8592798148773,8188,1,0,3,0,2018,12,8,3,3,3,6,1,0,1,0,0,0,0,1,611341.6313,5969193.8244,40
10.6973418451872,53.8552362793975,8208,1,0,3,0,2018,12,20,4,2,0,1,2,1,0,0,0,0,0,1,611640.6828,5968750.8994,70
10.6722389768758,53.8685731655926,8221,1,0,3,0,2018,12,8,4,3,0,1,0,1,0,0,0,0,0,2,609954.734,5970195.327,40
10.679036776956,53.8994927075325,8228,1,0,3,0,2018,10,12,1,3,2,6,0,0,1,0,0,0,0,0,610320.2214,5973645.4933,40
10.6681605761505,53.8767511956708,118782,1,0,3,0,2018,1,7,5,3,5,3,1,1,1,0,0,0,0,1,609665.1898,5971098.7669,40
10.6889203144363,53.8557766664371,118817,1,0,3,0,2018,1,7,6,3,5,3,2,1,1,0,0,0,0,1,611085.3839,5968797.7929,40
10.6839287955485,53.8867876345978,118870,1,0,3,0,2018,1,4,1,2,0,7,2,1,0,0,0,0,0,0,610675.1904,5972239.7555,70
10.6793526323382,53.8723762054903,118892,1,0,3,0,2018,1,8,2,3,9,7,0,0,1,0,0,0,0,1,610412.4193,5970629.4422,40
10.8040110744588,53.9092658566563,119172,1,0,3,0,2018,1,17,3,3,1,5,2,1,1,0,0,0,0,1,618503.123,5974934.382,40
10.6915301568797,53.8655823925912,119209,1,0,3,0,2018,1,19,6,3,3,6,2,1,0,0,0,0,0,1,611231.0109,5969892.7029,40
10.8695201704543,53.9568600125359,119482,1,0,3,0,2018,1,16,3,3,5,3,1,1,1,0,0,0,0,0,622666.1799,5980340.3102,40
10.6717132095623,53.8727478297879,119753,1,0,3,0,2018,1,18,1,3,5,3,2,0,1,0,0,0,0,0,609909.219,5970658.917,40
10.6700620171805,53.8661955833417,119787,1,0,3,0,2018,2,15,2,3,1,5,0,1,1,0,0,0,0,0,609817.833,5969927.4634,40
10.819723730253,53.9234385507079,119808,1,0,3,0,2018,2,9,6,3,0,4,0,1,0,1,0,0,0,0,619494.6807,5976537.3592,40
10.6901814205658,53.8306358709451,119815,1,0,3,0,2018,2,7,3,3,2,6,0,0,1,0,0,0,0,2,611234.9549,5966003.034,40
10.6059481525013,53.8593535513335,119816,1,0,3,0,2018,2,6,5,3,0,1,2,1,0,0,0,0,0,2,605619.4907,5969068.9625,40
10.6982279531316,53.8713485594714,119827,1,0,3,0,2018,2,17,6,3,5,2,1,1,1,0,0,0,0,0,611656.0429,5970544.674,40
10.7101716992536,53.8913015209479,119828,1,0,3,0,2018,1,19,4,3,6,7,2,0,1,1,0,0,0,1,612387.7223,5972783.1744,40
10.8707569212315,53.9583715469375,119830,1,0,3,0,2018,1,13,4,3,6,2,0,0,1,1,0,0,0,1,622742.8781,5980510.5977,40
10.703488538775,53.8826644071926,119843,1,0,3,0,2018,2,10,2,3,5,3,0,0,1,0,0,0,0,0,611971.6477,5971811.7801,40
10.7216450661741,53.8656508956487,119895,1,0,3,0,2018,1,15,5,3,5,3,0,1,1,0,0,0,0,0,613210.9313,5969947.9707,40
10.6780947204242,53.8998117670316,119900,1,0,3,0,2018,2,10,4,3,6,2,0,0,1,1,0,0,0,0,610257.4893,5973679.5213,40
10.6962938235483,53.8788606739092,119909,1,0,3,0,2018,2,9,3,3,0,1,0,1,0,0,0,0,0,2,611508.8981,5971377.3033,40
10.7277365889741,53.8667976839594,119919,1,0,3,0,2018,2,7,6,3,0,1,0,1,0,0,0,0,0,2,613608.3494,5970085.2826,40
10.6898270947822,53.8502823892349,119926,1,0,3,0,2018,2,8,5,2,6,2,0,0,1,1,0,0,0,0,611159.5808,5968188.0131,70
10.6654710037508,53.8635970418751,119949,1,0,3,0,2018,1,23,6,3,1,5,2,1,1,0,0,0,0,1,609522.757,5969631.2936,40
10.6529486831451,53.8516246158867,119970,1,0,3,0,2018,2,16,4,3,5,3,0,1,1,0,0,0,0,0,608730.386,5968280.173,40
10.691078691135,53.8886015590836,119974,1,0,3,0,2018,1,7,5,3,5,3,1,0,1,0,0,1,0,1,611140.2586,5972452.7263,40
10.6745797194563,53.8746271403779,119981,1,0,3,0,2018,2,18,4,3,6,7,2,0,1,1,0,0,0,1,610092.7288,5970872.4245,40
10.7453410555769,53.8976279191909,119993,1,0,3,0,2018,1,14,4,3,5,3,0,1,1,0,0,0,0,0,614681.4128,5973543.2592,40
10.624476866418,53.859176290558,120010,1,0,3,0,2018,2,13,4,3,4,7,0,0,1,0,0,0,0,1,606838.4343,5969076.9909,40
10.6976411514373,53.8800001001656,120012,1,0,3,0,2018,1,16,3,3,5,3,1,1,1,0,0,0,0,1,611594.4246,5971506.1763,40
10.6955025061409,53.8805094608713,120044,1,0,3,0,2018,3,7,4,3,0,7,0,1,0,0,0,0,0,2,611452.4984,5971559.476,40
10.6609975070832,53.8817037186523,120054,1,0,3,0,2018,4,10,4,3,2,3,0,0,1,0,0,0,0,0,609181.4234,5971638.6525,40
10.6674229225218,53.890601594072,120068,1,0,3,0,2018,3,13,1,3,0,1,0,0,1,0,1,0,0,0,609580.4678,5972638.3997,40
10.8755824094154,53.9690377784973,120072,1,0,3,0,2018,3,16,6,3,5,3,0,0,1,0,0,0,0,0,623028.0303,5981705.4968,40
10.6960728528214,53.8472435103674,120075,1,0,3,0,2018,3,10,3,3,1,5,0,0,1,0,0,0,1,2,611578.4833,5967859.7641,40
10.6773312719797,53.8664810176468,120076,1,0,3,0,2018,3,14,6,3,5,2,0,1,1,0,0,0,0,0,610295.0431,5969970.4956,40
